concept_id_1	concept_id_2	relationship_id	valid_start_date	valid_end_date	invalid_reason
4337138	4337138	Maps to	19700101	20991231	
4337138	4337138	Maps to	19700101	20991231	
4337611	4337611	Maps to	19700101	20991231	
4337611	4337611	Maps to	19700101	20991231	
4341247	4341247	Maps to	19700101	20991231	
4341247	4341247	Maps to	19700101	20991231	
4342510	192279	Maps to	20170731	20991231	
4342899	35623148	Maps to	20180731	20991231	
21494966	21494966	Maps to	20160624	20991231	
21494966	21494966	Maps to	20160624	20991231	
35205548	40489907	Maps to	19700101	20991231	
35206030	433125	Maps to	20171001	20991231	
35206138	79740	Maps to	19700101	20991231	
35206139	197500	Maps to	20190109	20991231	
35206493	200970	Maps to	19700101	20991231	
35206756	439777	Maps to	19700101	20991231	
35206757	439777	Maps to	19700101	20991231	
35206881	201826	Maps to	20190109	20991231	
35207064	432867	Maps to	19700101	20991231	
35207065	432867	Maps to	19700101	20991231	
35207084	441267	Maps to	19700101	20991231	
35207155	4282096	Maps to	20180101	20991231	
35207358	378419	Maps to	19700101	20991231	
35207359	378419	Maps to	19700101	20991231	
35207388	43530652	Maps to	19700101	20991231	
35207591	372328	Maps to	19700101	20991231	
35207668	320128	Maps to	19700101	20991231	
35207779	321042	Maps to	19700101	20991231	
35207922	28060	Maps to	19700101	20991231	
35207951	255848	Maps to	19700101	20991231	
35207955	255848	Maps to	19700101	20991231	
35207956	255848	Maps to	19700101	20991231	
35207965	260139	Maps to	19700101	20991231	
35207966	260139	Maps to	19700101	20991231	
35207973	4280726	Maps to	19700101	20991231	
35207982	257012	Maps to	19700101	20991231	
35207983	257012	Maps to	19700101	20991231	
35208021	261325	Maps to	19700101	20991231	
35208022	261325	Maps to	19700101	20991231	
35208099	319049	Maps to	19700101	20991231	
35208250	440448	Maps to	19700101	20991231	
35208251	440448	Maps to	19700101	20991231	
35208319	4285898	Maps to	19700101	20991231	
35208370	198809	Maps to	19700101	20991231	
35208450	133834	Maps to	19700101	20991231	
35208480	134438	Maps to	19700101	20991231	
35208481	134438	Maps to	19700101	20991231	
35208701	255891	Maps to	19700101	20991231	
35208753	80809	Maps to	19700101	20991231	
35208756	440674	Maps to	19700101	20991231	
35208766	4079749	Maps to	19700101	20991231	
35208769	4079749	Maps to	19700101	20991231	
35208770	4079749	Maps to	19700101	20991231	
35208771	4079749	Maps to	19700101	20991231	
35208772	4079750	Maps to	19700101	20991231	
35208773	4079750	Maps to	20171001	20991231	
35208774	4079750	Maps to	19700101	20991231	
35208775	4079750	Maps to	19700101	20991231	
35208776	4079750	Maps to	19700101	20991231	
35209038	80502	Maps to	19700101	20991231	
35209040	80502	Maps to	19700101	20991231	
35209274	443614	Maps to	19700101	20991231	
35209275	443601	Maps to	19700101	20991231	
35209276	443597	Maps to	19700101	20991231	
35209514	199076	Maps to	19700101	20991231	
35211275	254761	Maps to	19700101	20991231	
35211386	437663	Maps to	19700101	20991231	
35211387	437663	Maps to	19700101	20991231	
35211420	4214376	Maps to	19700101	20991231	
35225036	4246502	Maps to	19700101	20991231	
35225256	4256640	Maps to	19700101	20991231	
35623148	35623148	Maps to	20180731	20991231	
35623148	35623148	Maps to	20180731	20991231	
36203113	36203113	Maps to	20170623	20991231	
36203113	36203113	Maps to	20170623	20991231	
36203114	36203114	Maps to	20170623	20991231	
36203114	36203114	Maps to	20170623	20991231	
36203168	36203168	Maps to	20170623	20991231	
36203168	36203168	Maps to	20170623	20991231	
36203170	36203170	Maps to	20170623	20991231	
36203170	36203170	Maps to	20170623	20991231	
36203174	36203174	Maps to	20170623	20991231	
36203174	36203174	Maps to	20170623	20991231	
36203175	36203175	Maps to	20170623	20991231	
36203175	36203175	Maps to	20170623	20991231	
36203183	36203183	Maps to	20170623	20991231	
36203183	36203183	Maps to	20170623	20991231	
36303602	3027018	Maps to	20180615	20991231	
36303780	3027018	Maps to	20180615	20991231	
36305750	3024171	Maps to	20180615	20991231	
36713048	36713048	Maps to	20170131	20991231	
36713048	36713048	Maps to	20170131	20991231	
37016354	37016354	Maps to	20160131	20991231	
37016354	37016354	Maps to	20160131	20991231	
37017023	37017023	Maps to	20160131	20991231	
37017023	37017023	Maps to	20160131	20991231	
37018340	37018340	Maps to	20160131	20991231	
37018340	37018340	Maps to	20160131	20991231	
37200214	43530656	Maps to	20171001	20991231	
37200215	43530656	Maps to	20171001	20991231	
37200216	43530656	Maps to	20171001	20991231	
37200217	43530656	Maps to	20171001	20991231	
37200218	43530656	Maps to	20171001	20991231	
37200219	43530656	Maps to	20171001	20991231	
37200220	43530656	Maps to	20171001	20991231	
37200221	43530656	Maps to	20171001	20991231	
37200222	43530685	Maps to	20171001	20991231	
37200222	45770830	Maps to	20171001	20991231	
37200223	43530685	Maps to	20171001	20991231	
37200223	45770830	Maps to	20171001	20991231	
37200224	43530685	Maps to	20171001	20991231	
37200224	45770830	Maps to	20171001	20991231	
37200225	43530685	Maps to	20171001	20991231	
37200225	45770830	Maps to	20171001	20991231	
37200226	43530685	Maps to	20171001	20991231	
37200227	43530685	Maps to	20171001	20991231	
37200228	43530685	Maps to	20171001	20991231	
37200229	43530685	Maps to	20171001	20991231	
37200230	43530685	Maps to	20171001	20991231	
37200231	43530685	Maps to	20171001	20991231	
37200232	43530685	Maps to	20171001	20991231	
37200233	43530685	Maps to	20171001	20991231	
37200234	43530685	Maps to	20171001	20991231	
37200235	43530685	Maps to	20171001	20991231	
37200236	43530685	Maps to	20171001	20991231	
37200237	43530685	Maps to	20171001	20991231	
37200238	43530685	Maps to	20171001	20991231	
37200239	43530685	Maps to	20171001	20991231	
37200240	43530685	Maps to	20171001	20991231	
37200241	43530685	Maps to	20171001	20991231	
37200242	43530685	Maps to	20171001	20991231	
37200243	43530685	Maps to	20171001	20991231	
37200244	43530685	Maps to	20171001	20991231	
37200245	43530685	Maps to	20171001	20991231	
37200246	43530685	Maps to	20171001	20991231	
37200247	43530685	Maps to	20171001	20991231	
37200248	43530685	Maps to	20171001	20991231	
37200249	43530685	Maps to	20171001	20991231	
37200250	201826	Maps to	20171001	20991231	
37200251	201826	Maps to	20171001	20991231	
37200252	201826	Maps to	20171001	20991231	
37200253	201826	Maps to	20171001	20991231	
37200254	201826	Maps to	20171001	20991231	
37200841	4059173	Maps to	20171001	20991231	
37200842	4059173	Maps to	20171001	20991231	
37200843	4059173	Maps to	20171001	20991231	
37200844	4059173	Maps to	20171001	20991231	
37200846	4059173	Maps to	20171001	20991231	
37200847	4059173	Maps to	20171001	20991231	
37200848	4059173	Maps to	20171001	20991231	
37200944	199076	Maps to	20171001	20991231	
37200952	4188598	Maps to	20190109	20991231	
37200953	4188598	Maps to	20190109	20991231	
37200954	4188598	Maps to	20190109	20991231	
37200955	4188598	Maps to	20190109	20991231	
37200956	4188598	Maps to	20190109	20991231	
37200973	439393	Maps to	20171001	20991231	
37200974	439393	Maps to	20171001	20991231	
37395648	37395648	Maps to	20160731	20991231	
37395648	37395648	Maps to	20160731	20991231	
37395717	37395717	Maps to	20160731	20991231	
37395717	37395717	Maps to	20160731	20991231	
40257704	4336464	Maps to	20170731	20991231	
40258882	4238715	Maps to	20160131	20991231	
40261419	4059978	Maps to	20170731	20991231	
40261623	4240305	Maps to	19700101	20991231	
40263153	4203771	Maps to	19700101	20991231	
40270604	4235738	Maps to	19700101	20991231	
40273348	134438	Maps to	19700101	20991231	
40273375	80809	Maps to	20190731	20991231	
40273376	80809	Maps to	20170731	20991231	
40274479	4141448	Maps to	19700101	20991231	
40274824	4015701	Maps to	19700101	20991231	
40284340	4242997	Maps to	19700101	20991231	
40288213	261600	Maps to	19700101	20991231	
40290419	381316	Maps to	19700101	20991231	
40295479	4021336	Maps to	19700101	20991231	
40297726	4163951	Maps to	19700101	20991231	
40298254	4060985	Maps to	19700101	20991231	
40299988	4249893	Maps to	19700101	20991231	
40303848	312437	Maps to	19700101	20991231	
40303859	312437	Maps to	19700101	20991231	
40303865	312437	Maps to	19700101	20991231	
40304553	439777	Maps to	20170731	20991231	
40305037	4056621	Maps to	20170731	20991231	
40305114	45766064	Maps to	20170731	20991231	
40305115	45766064	Maps to	19700101	20991231	
40305623	4021336	Maps to	19700101	20991231	
40306794	4038238	Maps to	19700101	20991231	
40306862	4037675	Maps to	19700101	20991231	
40306978	4181917	Maps to	19700101	20991231	
40307090	4235738	Maps to	19700101	20991231	
40307097	4235738	Maps to	20160131	20991231	
40307825	4214376	Maps to	19700101	20991231	
40308203	4128031	Maps to	20190731	20991231	
40308225	4311671	Maps to	19700101	20991231	
40308231	4015701	Maps to	19700101	20991231	
40308235	4015701	Maps to	19700101	20991231	
40308819	4203771	Maps to	19700101	20991231	
40309048	4150653	Maps to	19700101	20991231	
40309052	4060626	Maps to	19700101	20991231	
40309063	4230911	Maps to	19700101	20991231	
40309092	4181917	Maps to	19700101	20991231	
40309167	4015590	Maps to	19700101	20991231	
40309384	4195136	Maps to	19700101	20991231	
40309552	4195803	Maps to	19700101	20991231	
40309554	4141448	Maps to	19700101	20991231	
40309608	4029715	Maps to	20160131	20991231	
40309649	4293738	Maps to	20180731	20991231	
40309745	4077697	Maps to	20170731	20991231	
40309776	4064377	Maps to	19700101	20991231	
40309802	4062501	Maps to	19700101	20991231	
40309829	4286804	Maps to	19700101	20991231	
40309874	4125906	Maps to	19700101	20991231	
40309949	4273629	Maps to	20170731	20991231	
40310090	4293738	Maps to	20180731	20991231	
40310101	4029715	Maps to	19700101	20991231	
40310111	4029715	Maps to	19700101	20991231	
40310192	4238715	Maps to	19700101	20991231	
40310367	4273629	Maps to	19700101	20991231	
40310381	4117038	Maps to	19700101	20991231	
40310384	4330583	Maps to	20170731	20991231	
40310665	4330583	Maps to	20170731	20991231	
40310921	4240305	Maps to	19700101	20991231	
40311040	4018619	Maps to	19700101	20991231	
40311163	4293738	Maps to	19700101	20991231	
40311526	4170947	Maps to	19700101	20991231	
40312220	4151422	Maps to	20170731	20991231	
40312221	4151422	Maps to	19700101	20991231	
40312227	4151422	Maps to	19700101	20991231	
40312237	4055982	Maps to	19700101	20991231	
40312247	4055982	Maps to	20160131	20991231	
40312249	4151422	Maps to	19700101	20991231	
40312571	4078793	Maps to	20170731	20991231	
40312989	4168133	Maps to	19700101	20991231	
40312995	4168133	Maps to	20160131	20991231	
40313038	4337138	Maps to	19700101	20991231	
40313077	4336464	Maps to	20170731	20991231	
40313082	4336464	Maps to	19700101	20991231	
40313083	4336464	Maps to	19700101	20991231	
40313084	4336464	Maps to	20160131	20991231	
40313094	4336464	Maps to	20160131	20991231	
40313122	4181778	Maps to	19700101	20991231	
40313128	4146536	Maps to	20170731	20991231	
40313145	4030886	Maps to	19700101	20991231	
40314131	4181781	Maps to	20170731	20991231	
40314154	4198190	Maps to	19700101	20991231	
40314177	4166761	Maps to	19700101	20991231	
40314514	4163708	Maps to	20160131	20991231	
40314639	4242997	Maps to	19700101	20991231	
40314869	4058899	Maps to	19700101	20991231	
40314876	4145310	Maps to	20170731	20991231	
40314886	4145310	Maps to	19700101	20991231	
40314887	4047491	Maps to	19700101	20991231	
40314898	4243062	Maps to	19700101	20991231	
40314901	4047491	Maps to	19700101	20991231	
40314922	4252419	Maps to	19700101	20991231	
40314925	4024289	Maps to	19700101	20991231	
40315002	4199458	Maps to	20160131	20991231	
40315403	4324693	Maps to	19700101	20991231	
40316062	260139	Maps to	20160131	20991231	
40316073	257012	Maps to	19700101	20991231	
40316085	4280726	Maps to	19700101	20991231	
40316086	40486433	Maps to	20170731	20991231	
40316514	255848	Maps to	20170731	20991231	
40316519	255848	Maps to	19700101	20991231	
40316525	255848	Maps to	20160131	20991231	
40316542	261325	Maps to	20170731	20991231	
40316543	317009	Maps to	19700101	20991231	
40316773	4311629	Maps to	19700101	20991231	
40317104	440448	Maps to	19700101	20991231	
40317105	440448	Maps to	19700101	20991231	
40317110	440448	Maps to	20160131	20991231	
40317113	440448	Maps to	19700101	20991231	
40317585	196456	Maps to	20170731	20991231	
40317586	196456	Maps to	19700101	20991231	
40317589	198809	Maps to	19700101	20991231	
40317650	195588	Maps to	19700101	20991231	
40317653	195588	Maps to	19700101	20991231	
40317672	4056621	Maps to	19700101	20991231	
40317891	4141448	Maps to	19700101	20991231	
40318311	443277	Maps to	19700101	20991231	
40318618	40318618	Maps to	19700101	20991231	
40318618	40318618	Maps to	19700101	20991231	
40318628	199076	Maps to	19700101	20991231	
40318632	4262136	Maps to	20170731	20991231	
40318658	439393	Maps to	19700101	20991231	
40318804	437663	Maps to	19700101	20991231	
40319556	28060	Maps to	19700101	20991231	
40319730	133834	Maps to	19700101	20991231	
40319734	133834	Maps to	19700101	20991231	
40319736	133834	Maps to	20160131	20991231	
40319737	134438	Maps to	20170731	20991231	
40319851	312437	Maps to	20170731	20991231	
40319857	4158346	Maps to	19700101	20991231	
40319859	312437	Maps to	20170731	20991231	
40319864	254761	Maps to	19700101	20991231	
40320162	4180790	Maps to	20160131	20991231	
40320223	4112853	Maps to	20170731	20991231	
40320224	4112853	Maps to	19700101	20991231	
40320227	4112853	Maps to	19700101	20991231	
40320302	80809	Maps to	19700101	20991231	
40320311	80809	Maps to	19700101	20991231	
40320313	80809	Maps to	19700101	20991231	
40320325	4079749	Maps to	19700101	20991231	
40320326	4079750	Maps to	19700101	20991231	
40320351	4035415	Maps to	20170731	20991231	
40320749	201826	Maps to	19700101	20991231	
40321139	192279	Maps to	19700101	20991231	
40321186	4214376	Maps to	19700101	20991231	
40321213	432867	Maps to	20160131	20991231	
40321230	435796	Maps to	19700101	20991231	
40321239	441267	Maps to	19700101	20991231	
40321260	439777	Maps to	19700101	20991231	
40321695	439777	Maps to	20170731	20991231	
40321701	439777	Maps to	20160131	20991231	
40321702	439777	Maps to	19700101	20991231	
40321807	4218106	Maps to	19700101	20991231	
40321845	80502	Maps to	19700101	20991231	
40322274	4001336	Maps to	20160131	20991231	
40322313	378419	Maps to	20170731	20991231	
40322357	380378	Maps to	19700101	20991231	
40322559	4150970	Maps to	19700101	20991231	
40322563	4150970	Maps to	19700101	20991231	
40322763	380378	Maps to	20160131	20991231	
40323032	193591	Maps to	19700101	20991231	
40323356	372328	Maps to	20160131	20991231	
40323437	320128	Maps to	19700101	20991231	
40323473	4066995	Maps to	20180731	20991231	
40323481	4142905	Maps to	19700101	20991231	
40323491	4237458	Maps to	19700101	20991231	
40323540	4059173	Maps to	19700101	20991231	
40323863	4329847	Maps to	20170731	20991231	
40323876	317576	Maps to	20170731	20991231	
40323929	313217	Maps to	20170731	20991231	
40323938	321042	Maps to	20170731	20991231	
40324003	78272	Maps to	19700101	20991231	
40324016	81151	Maps to	19700101	20991231	
40324018	81151	Maps to	19700101	20991231	
40324044	4001336	Maps to	19700101	20991231	
40325176	312437	Maps to	19700101	20991231	
40325646	312437	Maps to	19700101	20991231	
40326352	4056621	Maps to	20170731	20991231	
40326867	45766064	Maps to	19700101	20991231	
40326868	45766064	Maps to	20160131	20991231	
40326924	4021336	Maps to	19700101	20991231	
40336569	4047491	Maps to	20170731	20991231	
40336887	4198190	Maps to	20170731	20991231	
40339057	4150653	Maps to	19700101	20991231	
40339071	4230911	Maps to	19700101	20991231	
40339178	4077697	Maps to	20170731	20991231	
40339471	4195803	Maps to	19700101	20991231	
40339473	4141448	Maps to	19700101	20991231	
40340077	4238715	Maps to	19700101	20991231	
40340503	4059978	Maps to	19700101	20991231	
40340527	4330583	Maps to	20170731	20991231	
40343218	4168133	Maps to	19700101	20991231	
40343279	4128031	Maps to	20190731	20991231	
40343291	4117038	Maps to	19700101	20991231	
40343293	4330583	Maps to	20170731	20991231	
40345197	313217	Maps to	20170731	20991231	
40345204	381316	Maps to	20170731	20991231	
40345740	260139	Maps to	20170731	20991231	
40345745	257012	Maps to	19700101	20991231	
40345747	40486433	Maps to	20170731	20991231	
40345753	255848	Maps to	20170731	20991231	
40345758	4051466	Maps to	20170731	20991231	
40346415	196456	Maps to	20170731	20991231	
40347002	195588	Maps to	20170731	20991231	
40347623	4078793	Maps to	19700101	20991231	
40348395	81151	Maps to	19700101	20991231	
40348988	4301346	Maps to	19700101	20991231	
40350736	192279	Maps to	19700101	20991231	
40350832	201826	Maps to	19700101	20991231	
40350834	192279	Maps to	20170731	20991231	
40350940	4208104	Maps to	20170731	20991231	
40351346	439777	Maps to	19700101	20991231	
40351435	4278672	Maps to	19700101	20991231	
40351452	81151	Maps to	19700101	20991231	
40351912	378419	Maps to	20170731	20991231	
40351923	380378	Maps to	19700101	20991231	
40352176	4249893	Maps to	19700101	20991231	
40352941	134438	Maps to	20170731	20991231	
40352945	134438	Maps to	19700101	20991231	
40352991	80809	Maps to	20170731	20991231	
40353567	4035415	Maps to	20170731	20991231	
40354576	4214376	Maps to	20170731	20991231	
40354598	4018619	Maps to	19700101	20991231	
40354678	4128031	Maps to	20170731	20991231	
40356281	4218106	Maps to	20170731	20991231	
40357558	45766064	Maps to	20160131	20991231	
40358306	317576	Maps to	20170731	20991231	
40358535	4262136	Maps to	20170731	20991231	
40359076	4078793	Maps to	19700101	20991231	
40360284	4077697	Maps to	19700101	20991231	
40367013	4283893	Maps to	19700101	20991231	
40372005	4168004	Maps to	19700101	20991231	
40376653	4146536	Maps to	20170731	20991231	
40378364	4029715	Maps to	20170731	20991231	
40378945	4273629	Maps to	20170731	20991231	
40379503	4273629	Maps to	20170131	20991231	
40381380	317009	Maps to	19700101	20991231	
40381885	197500	Maps to	19700101	20991231	
40383303	28060	Maps to	19700101	20991231	
40383305	28060	Maps to	19700101	20991231	
40383478	4195136	Maps to	19700101	20991231	
40383490	4108565	Maps to	19700101	20991231	
40384466	4197460	Maps to	19700101	20991231	
40384504	4085731	Maps to	19700101	20991231	
40384513	4218408	Maps to	19700101	20991231	
40384521	4295880	Maps to	20170731	20991231	
40385369	4311765	Maps to	19700101	20991231	
40386778	201826	Maps to	19700101	20991231	
40386786	4226121	Maps to	19700101	20991231	
40386789	436940	Maps to	19700101	20991231	
40388210	192279	Maps to	20170131	20991231	
40388268	4282096	Maps to	20180731	20991231	
40388323	436676	Maps to	19700101	20991231	
40389089	441267	Maps to	19700101	20991231	
40391068	380378	Maps to	20170731	20991231	
40391932	4282096	Maps to	20180731	20991231	
40392272	321042	Maps to	19700101	20991231	
40392295	4229440	Maps to	19700101	20991231	
40392505	199076	Maps to	19700101	20991231	
40392702	381316	Maps to	20170731	20991231	
40392752	381316	Maps to	20170731	20991231	
40393856	196456	Maps to	20170731	20991231	
40394197	198809	Maps to	19700101	20991231	
40394320	439393	Maps to	20160131	20991231	
40394337	137613	Maps to	19700101	20991231	
40394470	4073422	Maps to	19700101	20991231	
40394569	4283893	Maps to	19700101	20991231	
40395080	40486433	Maps to	20170731	20991231	
40395536	258780	Maps to	20170731	20991231	
40395540	317009	Maps to	20170731	20991231	
40395762	133834	Maps to	19700101	20991231	
40395854	258780	Maps to	19700101	20991231	
40396273	134438	Maps to	20160131	20991231	
40396519	4056621	Maps to	20170731	20991231	
40398392	320128	Maps to	20170731	20991231	
40398396	320128	Maps to	19700101	20991231	
40398869	317576	Maps to	19700101	20991231	
40400724	4079749	Maps to	19700101	20991231	
40400725	4079750	Maps to	19700101	20991231	
40401034	312437	Maps to	20170731	20991231	
40401443	80502	Maps to	19700101	20991231	
40407078	4146173	Maps to	19700101	20991231	
40407504	378001	Maps to	19700101	20991231	
40408653	4059173	Maps to	19700101	20991231	
40412262	78272	Maps to	19700101	20991231	
40412717	4218389	Maps to	19700101	20991231	
40413052	4142905	Maps to	19700101	20991231	
40413063	4142905	Maps to	19700101	20991231	
40420183	192279	Maps to	19700101	20991231	
40422973	80809	Maps to	20170731	20991231	
40425884	4030886	Maps to	19700101	20991231	
40426010	80809	Maps to	19700101	20991231	
40436413	317009	Maps to	19700101	20991231	
40436955	4329847	Maps to	20170731	20991231	
40438762	4060626	Maps to	19700101	20991231	
40440090	4079750	Maps to	20170731	20991231	
40440091	4079749	Maps to	20160131	20991231	
40440119	4079749	Maps to	20190731	20991231	
40443714	4181781	Maps to	19700101	20991231	
40443718	4181781	Maps to	19700101	20991231	
40445130	4047491	Maps to	19700101	20991231	
40456767	197500	Maps to	20170731	20991231	
40461135	4335825	Maps to	19700101	20991231	
40479422	40479422	Maps to	20100131	20991231	
40479422	40479422	Maps to	20100131	20991231	
40479768	40479768	Maps to	20100131	20991231	
40479768	40479768	Maps to	20100131	20991231	
40480160	40480160	Maps to	20100131	20991231	
40480160	40480160	Maps to	20100131	20991231	
40481087	40481087	Maps to	20100731	20991231	
40481087	40481087	Maps to	20100731	20991231	
40481912	40481912	Maps to	20100131	20991231	
40481912	40481912	Maps to	20100131	20991231	
40481948	40481948	Maps to	20100131	20991231	
40481948	40481948	Maps to	20100131	20991231	
40486433	40486433	Maps to	20110131	20991231	
40486433	40486433	Maps to	20110131	20991231	
40486537	40486537	Maps to	20110731	20991231	
40486537	40486537	Maps to	20110731	20991231	
40489907	40489907	Maps to	20110731	20991231	
40489907	40489907	Maps to	20110731	20991231	
40490207	4238715	Maps to	19700101	20991231	
40491961	40491961	Maps to	20110731	20991231	
40491961	40491961	Maps to	20110731	20991231	
40492359	40492359	Maps to	20110131	20991231	
40492359	40492359	Maps to	20110131	20991231	
40492947	196456	Maps to	20170731	20991231	
40493226	40493226	Maps to	20110131	20991231	
40493226	40493226	Maps to	20110131	20991231	
40504197	254761	Maps to	19700101	20991231	
40506150	4306061	Maps to	20170731	20991231	
40517490	4141448	Maps to	20170731	20991231	
40519019	4263386	Maps to	20170731	20991231	
40521837	4056621	Maps to	19700101	20991231	
40538125	4249893	Maps to	19700101	20991231	
40538871	4129902	Maps to	20170731	20991231	
40546432	4240345	Maps to	19700101	20991231	
40546710	4181917	Maps to	19700101	20991231	
40547746	4108565	Maps to	20170731	20991231	
40547761	439777	Maps to	19700101	20991231	
40560577	4035793	Maps to	19700101	20991231	
40560661	4214376	Maps to	19700101	20991231	
40560671	4035793	Maps to	19700101	20991231	
40561964	4191853	Maps to	19700101	20991231	
40565035	4035793	Maps to	19700101	20991231	
40572916	4191853	Maps to	19700101	20991231	
40588128	75036	Maps to	19700101	20991231	
40597938	317576	Maps to	20170731	20991231	
40610048	4195136	Maps to	19700101	20991231	
40611369	4079749	Maps to	19700101	20991231	
40612186	4029715	Maps to	19700101	20991231	
40614339	255848	Maps to	20170731	20991231	
40617826	258780	Maps to	19700101	20991231	
40619422	439393	Maps to	19700101	20991231	
40621335	4213045	Maps to	20160131	20991231	
40623000	4280726	Maps to	20170731	20991231	
40623449	4057420	Maps to	19700101	20991231	
40623902	4329847	Maps to	20170731	20991231	
40624900	439777	Maps to	20170731	20991231	
40627683	440674	Maps to	19700101	20991231	
40628409	133834	Maps to	19700101	20991231	
40630476	80809	Maps to	19700101	20991231	
40630641	4275113	Maps to	19700101	20991231	
40634811	4181778	Maps to	19700101	20991231	
40636554	4230399	Maps to	20170731	20991231	
40637497	4249893	Maps to	20170731	20991231	
40638119	4218106	Maps to	19700101	20991231	
40639026	381316	Maps to	20170731	20991231	
40641917	317576	Maps to	20170731	20991231	
40664679	4263386	Maps to	20181127	20991231	
40759959	43055141	Maps to	19700101	20991231	
40761014	40761014	Maps to	20091118	20991231	
40761014	40761014	Maps to	20091118	20991231	
40762619	40762619	Maps to	20100422	20991231	
40762619	40762619	Maps to	20100422	20991231	
40762638	40762638	Maps to	19700101	20991231	
40762638	40762638	Maps to	19700101	20991231	
40769179	40769179	Maps to	20110617	20991231	
40769179	40769179	Maps to	20110617	20991231	
40769184	40769184	Maps to	20110617	20991231	
40769184	40769184	Maps to	20110617	20991231	
40769189	40769189	Maps to	20110617	20991231	
40769189	40769189	Maps to	20110617	20991231	
40769194	40769194	Maps to	20110617	20991231	
40769194	40769194	Maps to	20110617	20991231	
42529398	42529398	Maps to	20170221	20991231	
42529398	42529398	Maps to	20170221	20991231	
42535066	42535066	Maps to	20180131	20991231	
42535066	42535066	Maps to	20180131	20991231	
42535580	42535580	Maps to	20180131	20991231	
42535580	42535580	Maps to	20180131	20991231	
42709996	42709996	Maps to	20120131	20991231	
42709996	42709996	Maps to	20120131	20991231	
43021228	37395717	Maps to	20170131	20991231	
43055141	43055141	Maps to	20121228	20991231	
43055141	43055141	Maps to	20121228	20991231	
43530652	43530652	Maps to	20130731	20991231	
43530652	43530652	Maps to	20130731	20991231	
43530656	43530656	Maps to	20130731	20991231	
43530656	43530656	Maps to	20130731	20991231	
43530685	43530685	Maps to	20130731	20991231	
43530685	43530685	Maps to	20130731	20991231	
43531648	43531648	Maps to	20130731	20991231	
43531648	43531648	Maps to	20130731	20991231	
44782520	44782520	Maps to	20140131	20991231	
44782520	44782520	Maps to	20140131	20991231	
44782729	378419	Maps to	20170731	20991231	
44783196	44783196	Maps to	20140131	20991231	
44783196	44783196	Maps to	20140131	20991231	
44784284	44784284	Maps to	20140131	20991231	
44784284	44784284	Maps to	20140131	20991231	
44784316	44784316	Maps to	20140131	20991231	
44784316	44784316	Maps to	20140131	20991231	
44784572	4293738	Maps to	20180731	20991231	
44786664	44786664	Maps to	20131226	20991231	
44786664	44786664	Maps to	20131226	20991231	
44790221	4150653	Maps to	19700101	20991231	
44793896	439777	Maps to	20160731	20991231	
44794611	439777	Maps to	20180731	20991231	
44794858	134438	Maps to	20160731	20991231	
44795001	439777	Maps to	20160731	20991231	
44795019	134438	Maps to	20160731	20991231	
44795904	4238715	Maps to	20161005	20991231	
44796123	378419	Maps to	20180731	20991231	
44796810	372328	Maps to	20160731	20991231	
44796877	80502	Maps to	20160731	20991231	
44796919	40480160	Maps to	20180731	20991231	
44796948	80809	Maps to	20160731	20991231	
44797227	80809	Maps to	20190731	20991231	
44797382	380378	Maps to	20160731	20991231	
44797516	439777	Maps to	20160731	20991231	
44797534	195588	Maps to	20160731	20991231	
44797956	4134565	Maps to	20190131	20991231	
44797998	80502	Maps to	20160731	20991231	
44798269	378419	Maps to	20170731	20991231	
44798305	4280726	Maps to	20160731	20991231	
44798354	378419	Maps to	20160731	20991231	
44798597	378419	Maps to	20170731	20991231	
44799427	4278672	Maps to	20160731	20991231	
44799718	380378	Maps to	20160731	20991231	
44800090	257012	Maps to	20160731	20991231	
44800093	380378	Maps to	20160731	20991231	
44800210	4188598	Maps to	20180731	20991231	
44800297	4275113	Maps to	20180731	20991231	
44800536	4112853	Maps to	20160731	20991231	
44800597	437663	Maps to	20161005	20991231	
44800910	4217975	Maps to	20161005	20991231	
44800919	4188598	Maps to	20161005	20991231	
44801219	439777	Maps to	20170731	20991231	
44801685	80502	Maps to	20160731	20991231	
44802419	437663	Maps to	20160731	20991231	
44802520	312437	Maps to	20161005	20991231	
44802671	437663	Maps to	20180731	20991231	
44802712	44784284	Maps to	20160731	20991231	
44803000	4158346	Maps to	20161005	20991231	
44803001	312437	Maps to	20160731	20991231	
44812560	437663	Maps to	20160731	20991231	
44812832	440448	Maps to	20160731	20991231	
44813103	4214376	Maps to	20161005	20991231	
44813169	255848	Maps to	20160731	20991231	
44813273	312437	Maps to	20160731	20991231	
44813276	254761	Maps to	20160731	20991231	
44813412	4214376	Maps to	20160731	20991231	
44813455	4163708	Maps to	20190131	20991231	
44813523	4278672	Maps to	20160731	20991231	
44819357	40489907	Maps to	19700101	20991231	
44819518	440674	Maps to	20190228	20991231	
44819521	441267	Maps to	19700101	20991231	
44819555	438130	Maps to	19700101	20991231	
44819745	255848	Maps to	19700101	20991231	
44819816	195588	Maps to	20131010	20991231	
44819851	439393	Maps to	20131010	20991231	
44820049	193591	Maps to	19700101	20991231	
44820104	4001336	Maps to	20190228	20991231	
44820107	4132546	Maps to	20190228	20991231	
44820150	81151	Maps to	19700101	20991231	
44820399	4188598	Maps to	20190228	20991231	
44820413	4246502	Maps to	20180207	20991231	
44820546	28060	Maps to	19700101	20991231	
